# KFIT_MAX = 0.184374
38
0	0.0041106	0.0111423	0.0185952	0.0265027	0.0345121	0.0424016	0.0504807	0.0584896	0.0665042	0.0745371	0.0825695	0.0905874	0.0986175	0.10666	0.114711	0.122733	0.130776	0.138809	0.146807	0.154861	0.162913	0.17095	0.178996	0.187004	0.195079	0.203143	0.211161	0.219211	0.227241	0.235274	0.243311	0.251366	0.259437	0.267464	0.275471	0.283524	0.291578	0.299628	
1000
0.001	0.0198561	0.0096714	0.000759988	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.003	0.0805636	0.0592458	0.0103152	0.000220061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.005	0.153268	0.120169	0.0279317	0.00248037	0.000166295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.007	0.183883	0.148396	0.0549996	0.00529582	0.00164467	0.000112603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.009	0.108844	0.137975	0.0866525	0.0129137	0.00135073	0.00113534	8.89973e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.011	0.0682555	0.102949	0.111762	0.0263043	0.00273934	0.000933497	0.000927155	8.4719e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.013	0.0632051	0.0664603	0.12063	0.0474105	0.00531405	0.00123471	0.000618095	0.000730804	6.79702e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.015	0.0228211	0.0409577	0.110268	0.0755222	0.00966812	0.00208901	0.000570752	0.000563818	0.000711327	7.99598e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.017	0.0152018	0.0253536	0.0868399	0.101428	0.0186524	0.00276951	0.00116256	0.000462395	0.000454556	0.000632972	6.00198e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.019	0.0140842	0.016598	0.061561	0.115532	0.0337491	0.00411538	0.00188443	0.000484463	0.000377562	0.000429508	0.000594544	6.65546e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.021	0.0145202	0.014823	0.0393894	0.114304	0.0554141	0.00658439	0.00199486	0.00108638	0.000362567	0.000327836	0.000375746	0.00049099	4.54302e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.023	0.0148083	0.0144514	0.0260403	0.0959261	0.0809454	0.0114363	0.0027187	0.00141605	0.000507795	0.000288571	0.000288373	0.00031512	0.000422553	4.73838e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.025	0.0142199	0.0138799	0.0183187	0.0713387	0.102705	0.0205661	0.00376491	0.00149289	0.00110505	0.000278586	0.000249445	0.000259085	0.000303212	0.000376005	4.50557e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.027	0.0129152	0.0126393	0.0139004	0.0479035	0.113188	0.036195	0.00503411	0.00213565	0.0011174	0.000614348	0.000228112	0.000244078	0.000231898	0.000234379	0.000333936	3.68748e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.029	0.0107115	0.0109809	0.0119811	0.0303987	0.109437	0.057929	0.00793185	0.00270213	0.00104414	0.00103989	0.000238962	0.000231748	0.000196765	0.000199405	0.000215609	0.000302275	3.65673e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.031	0.0085621	0.00920258	0.0109193	0.0202668	0.0904478	0.0840857	0.0129723	0.00321331	0.00160295	0.000848854	0.000702049	0.00021339	0.00018641	0.000189182	0.0001662	0.000204934	0.000281212	3.54339e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.033	0.0071317	0.00769398	0.00991318	0.0146578	0.0665353	0.105475	0.0229079	0.00428918	0.00206578	0.000817347	0.000971063	0.000297279	0.000189248	0.000177265	0.000153458	0.000158525	0.000175584	0.000260422	3.18976e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.035	0.00607419	0.00667222	0.00885846	0.0115146	0.0449764	0.114304	0.0389948	0.00558985	0.00242933	0.00130018	0.000692601	0.000726843	0.000194232	0.000165279	0.000154009	0.000134045	0.000140016	0.000160596	0.000237892	3.00325e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.037	0.00584019	0.00612368	0.00783684	0.0101474	0.0284391	0.107869	0.0616713	0.00846428	0.00291511	0.00165116	0.000627286	0.000742949	0.000391476	0.00016042	0.000155258	0.000121018	0.000127161	0.000122306	0.00015247	0.000218457	2.87585e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.039	0.00580281	0.00591811	0.00690551	0.00921686	0.0189689	0.0884518	0.0868598	0.0135472	0.00383321	0.00167703	0.00104091	0.000588097	0.000718421	0.000164079	0.000152137	0.000119068	0.000117365	0.000109577	0.000116187	0.000140145	0.000203339	2.70412e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.041	0.005986	0.00578938	0.00614328	0.00832838	0.0136877	0.0641747	0.106588	0.0235908	0.00441579	0.0022295	0.00141067	0.00055022	0.000614617	0.000461018	0.000144919	0.000124712	0.000108463	0.000105517	9.99643e-05	0.000109844	0.000128613	0.000192521	2.62623e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.043	0.00573305	0.00553836	0.00557737	0.00746087	0.0107396	0.0428285	0.113885	0.0397086	0.0061674	0.00277312	0.00131893	0.000876945	0.000506989	0.000673175	0.000186744	0.000132175	0.000102186	0.000103639	9.17889e-05	9.6271e-05	0.000100629	0.000120696	0.000183276	2.51402e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
