# KFIT_MAX = 0.184374
38
0	0.00254679	0.00931399	0.0166121	0.0243427	0.0324443	0.0405286	0.048534	0.0564044	0.0644303	0.0725359	0.0805261	0.0885769	0.0966244	0.104668	0.112693	0.120728	0.128811	0.136838	0.144819	0.152855	0.160958	0.168973	0.176999	0.185049	0.19309	0.201126	0.209156	0.217216	0.225244	0.233274	0.24132	0.249361	0.257402	0.265441	0.273485	0.281525	0.289582	0.297598	
1000
0.001	0.0198561	0.0134288	0.00178782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.003	0.0805636	0.0737297	0.0176212	0.0009578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.005	0.153268	0.138524	0.0455608	0.00424511	0.000463868	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.007	0.183883	0.16028	0.0797024	0.0104811	0.00182973	0.000396667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.009	0.108844	0.130487	0.11039	0.0238118	0.00215956	0.00127039	0.000247916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.011	0.0682555	0.0868364	0.125512	0.0448507	0.00490684	0.000931391	0.000988132	0.000238065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.013	0.0632051	0.0588511	0.116636	0.0729474	0.00905433	0.00182934	0.000657369	0.000767936	0.000196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.015	0.0228211	0.0340627	0.0931775	0.10021	0.0185935	0.00266003	0.000739227	0.000527929	0.000731607	0.000223161	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.017	0.0152018	0.0182897	0.0660448	0.11711	0.0337464	0.00376605	0.00159455	0.000469594	0.000457068	0.000637646	0.000173586	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.019	0.0140842	0.0147125	0.0426057	0.115511	0.0559398	0.00656411	0.00203679	0.000746704	0.000388983	0.000384972	0.000612958	0.000178929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.021	0.0145202	0.0145734	0.0279991	0.0977057	0.0823214	0.0111565	0.00248458	0.00140254	0.000360339	0.000331601	0.000366508	0.000500607	0.000136148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.023	0.0148083	0.0146221	0.019479	0.0727965	0.103973	0.0207428	0.00352353	0.00141632	0.000787642	0.000314186	0.000279429	0.000294499	0.00043874	0.000121388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.025	0.0142199	0.014089	0.0147811	0.0490705	0.114448	0.0364028	0.00475126	0.00196082	0.00128146	0.00036726	0.000239069	0.00026341	0.000287943	0.000382143	0.000118933	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.027	0.0129152	0.0127405	0.0127242	0.0311895	0.109733	0.0581777	0.0074873	0.00257945	0.00106197	0.000878561	0.00022818	0.000250232	0.000226073	0.000232915	0.000334086	9.92891e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.029	0.0107115	0.0108085	0.0115856	0.0208948	0.0894246	0.0842615	0.0123445	0.003154	0.00144311	0.00103456	0.000405398	0.000231107	0.000201019	0.000205279	0.000197745	0.000308657	9.46509e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.031	0.0085621	0.00888909	0.0104992	0.015057	0.0653655	0.10507	0.0218426	0.00398583	0.00199297	0.000815272	0.000899259	0.000208761	0.000197095	0.00018829	0.000167606	0.000193321	0.000280241	8.98413e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.033	0.0071317	0.0073406	0.0093723	0.0118915	0.0435218	0.114205	0.0375916	0.00549635	0.00241602	0.00110501	0.000897818	0.000496205	0.000198705	0.000173494	0.00016363	0.000152668	0.000168249	0.000258837	8.20704e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.035	0.00607419	0.00636555	0.00827851	0.010471	0.0276448	0.107457	0.0597151	0.00815102	0.00286895	0.0015982	0.000674718	0.000864521	0.000220927	0.00016643	0.000163692	0.00013195	0.000141091	0.000148489	0.00023834	7.57412e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.037	0.00584019	0.00592285	0.0072925	0.00950215	0.0185783	0.0880374	0.0849395	0.0131713	0.00373469	0.00173907	0.00083792	0.000650182	0.000577476	0.000168975	0.000159299	0.000125157	0.000126834	0.000121246	0.000141506	0.00021851	7.19656e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.039	0.00580281	0.00587369	0.00648816	0.00856911	0.0135155	0.0640552	0.105385	0.0230429	0.00438113	0.00215134	0.00126972	0.000578176	0.000738363	0.000254504	0.000151243	0.000128925	0.000115246	0.000112354	0.00011214	0.000131986	0.00020158	6.6971e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.041	0.005986	0.00588019	0.00587143	0.00765131	0.010727	0.0427308	0.113749	0.0387507	0.00611441	0.00264463	0.0014823	0.000684685	0.000565776	0.000614179	0.000144494	0.000135675	0.00010714	0.000108869	9.89112e-05	0.000107481	0.000120502	0.000189948	6.40497e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
0.043	0.00573305	0.00565109	0.00540921	0.00680583	0.00944013	0.0269607	0.107227	0.0608802	0.00883934	0.00336223	0.00149166	0.00112705	0.000509231	0.000640248	0.00030928	0.00013938	0.000104568	0.000105286	9.32475e-05	9.46541e-05	9.93821e-05	0.000112328	0.000181029	6.24585e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
