       1.177444229242e-02       2.302929500212e+04 
       1.190355788169e-02       2.310155759287e+04 
       1.203271087992e-02       2.317135563288e+04 
       1.216190102327e-02       2.323871192962e+04 
       1.229112808096e-02       2.330367198545e+04 
       1.242039185423e-02       2.336624070763e+04 
       1.254969217521e-02       2.342647692902e+04 
       1.267902890595e-02       2.348439226435e+04 
       1.280840193754e-02       2.354002366794e+04 
       1.293781118924e-02       2.359339112641e+04 
       1.306725660769e-02       2.364453166888e+04 
       1.319673816619e-02       2.369347100833e+04 
       1.332625586405e-02       2.374022613530e+04 
       1.345580972594e-02       2.378482489024e+04 
       1.358539980135e-02       2.382731795955e+04 
       1.371502616406e-02       2.386770709904e+04 
       1.384468891164e-02       2.390602048903e+04 
       1.397438816506e-02       2.394229560317e+04 
       1.410412406822e-02       2.397655466840e+04 
       1.423389678768e-02       2.400881117381e+04 
       1.436370651226e-02       2.403910903066e+04 
       1.449355345277e-02       2.406746133685e+04 
       1.462343784177e-02       2.409390270499e+04 
       1.475335993331e-02       2.411844582528e+04 
       1.488332000277e-02       2.414111842801e+04 
       1.501331834665e-02       2.416195048568e+04 
       1.514335528243e-02       2.418095786853e+04 
       1.527343114847e-02       2.419817605776e+04 
       1.540354630392e-02       2.421360812180e+04 
       1.553370112860e-02       2.422729383811e+04 
       1.566389602303e-02       2.423925495152e+04 
       1.579413140831e-02       2.424951353935e+04 
       1.592440772622e-02       2.425808381300e+04 
       1.605472543915e-02       2.426499405713e+04 
       1.618508503019e-02       2.427026796300e+04 
       1.631548700316e-02       2.427393848328e+04 
       1.644593188269e-02       2.427599809302e+04 
       1.657642021433e-02       2.427649019734e+04 
       1.670695256467e-02       2.427544460583e+04 
       1.683752952143e-02       2.427285258879e+04 
       1.696815169366e-02       2.426875944185e+04 
       1.709881971187e-02       2.426318158148e+04 
       1.722953422824e-02       2.425613877057e+04 
       1.736029591680e-02       2.424764778641e+04 
       1.749110547369e-02       2.423773224762e+04 
       1.762196361732e-02       2.422642386000e+04 
       1.775287108872e-02       2.421371604920e+04 
       1.788382865172e-02       2.419965222869e+04 
       1.801483709331e-02       2.418424445139e+04 
       1.814589722388e-02       2.416750985350e+04 
       1.827700987758e-02       2.414946865050e+04 
       1.840817591265e-02       2.413014792672e+04 
       1.853939621175e-02       2.410957129326e+04 
       1.867067168236e-02       2.408774890271e+04 
       1.880200325715e-02       2.406467182408e+04 
       1.893339189437e-02       2.404040860884e+04 
       1.906483857833e-02       2.401495626988e+04 
       1.919634431974e-02       2.398833015863e+04 
       1.932791015626e-02       2.396057467105e+04 
       1.945953715293e-02       2.393164026564e+04 
       1.959122640265e-02       2.390159433203e+04 
       1.972297902673e-02       2.387050689208e+04 
       1.985479617538e-02       2.383832979377e+04 
       1.998667902828e-02       2.380505814134e+04 
       2.011862879514e-02       2.377076460599e+04 
       2.025064671630e-02       2.373545294412e+04 
       2.038273406333e-02       2.369912595413e+04 
       2.051489213962e-02       2.366181129675e+04 
       2.064712228112e-02       2.362351395461e+04 
       2.077942585690e-02       2.358426066624e+04 
       2.091180426994e-02       2.354410374947e+04 
       2.104425895778e-02       2.350298196600e+04 
       2.117679139329e-02       2.346099613496e+04 
       2.130940308543e-02       2.341807068174e+04 
       2.144209558001e-02       2.337433053285e+04 
       2.157487046055e-02       2.332970477463e+04 
       2.170772934906e-02       2.328422822981e+04 
       2.184067390696e-02       2.323793459803e+04 
       2.197370583592e-02       2.319084347255e+04 
       2.210682687883e-02       2.314300073221e+04 
       2.224003882069e-02       2.309433384635e+04 
       2.237334348964e-02       2.304490429640e+04 
       2.250674275793e-02       2.299472983623e+04 
       2.264023854299e-02       2.294381843452e+04 
       2.277383280847e-02       2.289225233671e+04 
       2.290752756538e-02       2.283990921447e+04 
       2.304132487319e-02       2.278691398147e+04 
       2.317522684104e-02       2.273325293702e+04 
       2.330923562893e-02       2.267893245147e+04 
       2.344335344899e-02       2.262388045912e+04 
       2.357758256676e-02       2.256832905037e+04 
       2.371192530250e-02       2.251213197533e+04 
       2.384638403260e-02       2.245527897907e+04 
       2.398096119098e-02       2.239785705576e+04 
       2.411565927055e-02       2.233984476258e+04 
       2.425048082470e-02       2.228130788516e+04 
       2.438542846889e-02       2.222222412524e+04 
       2.452050488224e-02       2.216259797796e+04 
       2.465571280920e-02       2.210241954335e+04 
       2.479105506123e-02       2.204172186539e+04 
       2.492653451860e-02       2.198053081036e+04 
       2.506215413222e-02       2.191884722865e+04 
       2.519791692549e-02       2.185673097054e+04 
       2.533382599631e-02       2.179409809390e+04 
       2.546988451901e-02       2.173102390055e+04 
       2.560609574650e-02       2.166756746618e+04 
       2.574246301242e-02       2.160369659757e+04 
       2.587898973331e-02       2.153930498770e+04 
       2.601567941095e-02       2.147460183595e+04 
       2.615253563474e-02       2.140948163581e+04 
       2.628956208415e-02       2.134396411509e+04 
       2.642676253126e-02       2.127808530566e+04 
       2.656414084339e-02       2.121186506346e+04 
       2.670170098586e-02       2.114526266912e+04 
       2.683944702478e-02       2.107834899266e+04 
       2.697738312995e-02       2.101108836175e+04 
       2.711551357796e-02       2.094353264095e+04 
       2.725384275527e-02       2.087570458137e+04 
       2.739237516146e-02       2.080750226138e+04 
       2.753111541261e-02       2.073903922083e+04 
       2.767006824481e-02       2.067029562806e+04 
       2.780923851774e-02       2.060133404583e+04 
       2.794863121847e-02       2.053208729636e+04 
       2.808825146532e-02       2.046258143105e+04 
       2.822810451191e-02       2.039289714178e+04 
       2.836819575137e-02       2.032289064140e+04 
       2.850853072070e-02       2.025273152275e+04 
       2.864911510527e-02       2.018231588316e+04 
       2.878995474357e-02       2.011176115675e+04 
       2.893105563204e-02       2.004094156059e+04 
       2.907242393019e-02       1.996997084694e+04 
       2.921406596586e-02       1.989880710190e+04 
       2.935598824075e-02       1.982746277010e+04 
       2.949819743609e-02       1.975600349797e+04 
       2.964070041862e-02       1.968436063406e+04 
       2.978350424679e-02       1.961255637015e+04 
       2.992661617718e-02       1.954060444969e+04 
       3.007004367126e-02       1.946855260916e+04 
       3.021379440237e-02       1.939636981784e+04 
       3.035787626304e-02       1.932405939402e+04 
       3.050229737259e-02       1.925167288676e+04 
       3.064706608510e-02       1.917916016998e+04 
       3.079219099768e-02       1.910656504211e+04 
       3.093768095913e-02       1.903381594082e+04 
       3.108354507902e-02       1.896105245319e+04 
       3.122979273707e-02       1.888816156692e+04 
       3.137643359311e-02       1.881521436885e+04 
       3.152347759732e-02       1.874223945633e+04 
       3.167093500111e-02       1.866917698242e+04 
       3.181881636836e-02       1.859605799449e+04 
       3.196713258730e-02       1.852287732545e+04 
       3.211589488289e-02       1.844965330595e+04 
       3.226511482980e-02       1.837633941583e+04 
       3.241480436603e-02       1.830307064299e+04 
       3.256497580718e-02       1.822973530292e+04 
       3.271564186147e-02       1.815640708035e+04 
       3.286681564541e-02       1.808300480167e+04 
       3.301851070034e-02       1.800963842093e+04 
       3.317074100980e-02       1.793623718133e+04 
       3.332352101775e-02       1.786280166834e+04 
       3.347686564773e-02       1.778937985373e+04 
       3.363079032313e-02       1.771598959940e+04 
       3.378531098834e-02       1.764258046723e+04 
       3.394044413123e-02       1.756919969345e+04 
       3.409620680669e-02       1.749582036766e+04 
       3.425261666153e-02       1.742248467763e+04 
       3.440969196073e-02       1.734907350098e+04 
       3.456745161519e-02       1.727576173451e+04 
       3.472591521097e-02       1.720241498911e+04 
       3.488510304024e-02       1.712917345233e+04 
       3.504503613406e-02       1.705587019623e+04 
       3.520573629695e-02       1.698266332563e+04 
       3.536722614362e-02       1.690944850215e+04 
       3.552952913783e-02       1.683623711466e+04 
       3.569266963359e-02       1.676314901953e+04 
       3.585667291889e-02       1.669000658726e+04 
       3.602156526216e-02       1.661694845678e+04 
       3.618737396156e-02       1.654388871631e+04 
       3.635412739748e-02       1.647091939748e+04 
       3.652185508835e-02       1.639794526409e+04 
       3.669058775007e-02       1.632510654252e+04 
       3.686035735939e-02       1.625222613220e+04 
       3.703119722146e-02       1.617934129068e+04 
       3.720314204198e-02       1.610655541222e+04 
       3.737622800421e-02       1.603379703896e+04 
       3.755049285145e-02       1.596109853158e+04 
       3.772597597513e-02       1.588845304699e+04 
       3.790271850933e-02       1.581584507437e+04 
       3.808076343198e-02       1.574318384072e+04 
       3.826015567360e-02       1.567061983111e+04 
       3.844094223400e-02       1.559814312334e+04 
       3.862317230780e-02       1.552558246535e+04 
       3.880689741952e-02       1.545312800480e+04 
       3.899217156922e-02       1.538069379833e+04 
       3.917905138942e-02       1.530826209155e+04 
       3.936759631476e-02       1.523585041540e+04 
       3.955786876525e-02       1.516349662443e+04 
       3.974993434468e-02       1.509115864711e+04 
       3.994386205562e-02       1.501881147234e+04 
       4.013972453273e-02       1.494646978919e+04 
       4.033759829610e-02       1.487412853093e+04 
       4.053756402704e-02       1.480180021128e+04 
       4.073970686827e-02       1.472943194384e+04 
       4.094411675158e-02       1.465705083571e+04 
       4.115088875561e-02       1.458463270816e+04 
       4.136012349735e-02       1.451223613794e+04 
       4.157192756113e-02       1.443977668252e+04 
       4.178641396932e-02       1.436729482559e+04 
       4.200370269988e-02       1.429479593380e+04 
       4.222392125612e-02       1.422211641070e+04 
       4.244720529533e-02       1.414950408774e+04 
       4.267369932325e-02       1.407674371825e+04 
       4.290355746321e-02       1.400393984353e+04 
       4.313694430907e-02       1.393099179924e+04 
       4.337403587353e-02       1.385796021934e+04 
       4.361502064429e-02       1.378479409072e+04 
       4.386010076302e-02       1.371148822420e+04 
       4.410949334455e-02       1.363798944681e+04 
       4.436343195599e-02       1.356438195112e+04 
       4.462216827972e-02       1.349057651308e+04 
       4.488597398736e-02       1.341655427213e+04 
       4.515514285732e-02       1.334226901092e+04 
       4.542999317396e-02       1.326777504386e+04 
       4.571087045364e-02       1.319305308589e+04 
       4.599815055122e-02       1.311798213641e+04 
       4.629224321098e-02       1.304260352406e+04 
       4.659359613869e-02       1.296686013357e+04 
       4.690269968655e-02       1.289073025073e+04 
       4.722009226215e-02       1.281421284801e+04 
       4.754636659574e-02       1.273722181025e+04 
       4.788217702919e-02       1.265974431983e+04 
       4.822824802624e-02       1.258171753706e+04 
       4.858538414886e-02       1.250308875907e+04 
       4.895448180130e-02       1.242379632000e+04 
       4.933654311505e-02       1.234382406600e+04 
       4.973269243838e-02       1.226304320842e+04 
       5.014419600924e-02       1.218140926749e+04 
       5.057248553639e-02       1.209879519819e+04 
       5.101918659990e-02       1.201513754098e+04 
       5.148615302009e-02       1.193030472327e+04 
       5.197550864568e-02       1.184413618887e+04 
       5.248969839533e-02       1.175650698844e+04 
       5.303155086635e-02       1.166717548815e+04 
       5.360435541642e-02       1.157592868151e+04 
       5.421195733106e-02       1.148252996257e+04 
       5.485887548726e-02       1.138660506436e+04 
       5.555044772287e-02       1.128774749520e+04 
       5.629300969395e-02       1.118541920391e+04 
       5.709411284346e-02       1.107899373370e+04 
       5.796278516636e-02       1.096757085678e+04 
       5.890983267975e-02       1.085002730946e+04 
       5.994816606992e-02       1.072491771444e+04 
       6.109310928899e-02       1.059024027206e+04 
       6.236259489499e-02       1.044340481270e+04 
       6.377706333915e-02       1.028084379182e+04 
       6.535875891181e-02       1.009797750133e+04 
       6.712999489107e-02       9.889038067505e+03 
       6.910998740333e-02       9.647206066900e+03 
       7.131030631975e-02       9.365573726994e+03 
       7.373007097640e-02       9.038724656910e+03 
       7.635326708175e-02       8.665148643106e+03 
       7.915049563355e-02       8.249249804100e+03 
       8.208506872508e-02       7.801964449138e+03 
       8.512043333475e-02       7.339269716939e+03 
       8.822551078631e-02       6.879341692431e+03 
       9.137671665751e-02       6.439549677133e+03 
       9.455751569571e-02       6.034147773071e+03 
       9.775691423260e-02       5.672985126407e+03 
       1.009678506109e-01       5.361121565558e+03 
       1.041858868286e-01       5.099177983636e+03 
       1.074082714031e-01       4.883945502879e+03 
       1.106333126210e-01       4.709349472978e+03 
       1.138599755693e-01       4.567257563480e+03 
       1.170876289960e-01       4.448432622542e+03 
       1.203158884813e-01       4.343388029687e+03 
       1.235445200830e-01       4.243185285440e+03 
       1.267733814332e-01       4.140236340520e+03 
       1.300023858368e-01       4.028893442258e+03 
       1.332314804306e-01       3.905863170736e+03 
       1.364606329089e-01       3.770294578108e+03 
       1.396898234608e-01       3.623585994745e+03 
       1.429190398751e-01       3.468918923814e+03 
       1.461482745670e-01       3.310643431688e+03 
       1.493775227728e-01       3.153585960353e+03 
       1.526067814539e-01       3.002430057755e+03 
       1.558360486296e-01       2.861200488194e+03 
       1.590653229720e-01       2.732922635162e+03 
       1.622946035586e-01       2.619422999089e+03 
       1.655238897219e-01       2.521307463854e+03 
       1.687531809572e-01       2.438044151248e+03 
       1.719824768656e-01       2.368141624191e+03 
       1.752117771189e-01       2.309367268453e+03 
       1.784410814383e-01       2.259022259422e+03 
       1.816703895802e-01       2.214200913096e+03 
       1.848997013274e-01       2.172391579571e+03 
       1.881290164835e-01       2.130966237921e+03 
       1.913583348689e-01       2.087486904671e+03 
       1.945876563179e-01       2.040474790675e+03 
       1.978169806774e-01       1.989220030211e+03 
       2.010463078047e-01       1.933770111848e+03 
       2.042756375668e-01       1.874843788496e+03 
       2.075049698391e-01       1.813665470861e+03 
       2.107343045052e-01       1.751707777116e+03 
       2.139636414557e-01       1.690509692396e+03 
       2.171929805878e-01       1.631484675352e+03 
       2.204223218050e-01       1.575791591645e+03 
       2.236516650161e-01       1.524296168239e+03 
       2.268810101354e-01       1.477526709620e+03 
       2.301103570820e-01       1.435670416934e+03 
       2.333397057796e-01       1.398612561764e+03 
       2.365690561558e-01       1.365940583079e+03 
       2.397984081425e-01       1.336998577900e+03 
       2.430277616750e-01       1.310960153021e+03 
       2.462571166921e-01       1.286906529537e+03 
       2.494864731358e-01       1.263930673272e+03 
       2.527158309510e-01       1.241219328974e+03 
       2.559451900856e-01       1.218120145643e+03 
       2.591745504898e-01       1.194187764035e+03 
       2.624039121165e-01       1.169180393663e+03 
       2.656332749209e-01       1.143066729178e+03 
       2.688626388603e-01       1.115992253252e+03 
       2.720920038940e-01       1.088246670382e+03 
       2.753213699833e-01       1.060237110725e+03 
       2.785507370913e-01       1.032426932231e+03 
       2.817801051827e-01       1.005291030373e+03 
       2.850094742239e-01       9.792617752306e+02 
       2.882388441829e-01       9.546753384733e+02 
       2.914682150289e-01       9.317430771229e+02 
       2.946975867326e-01       9.105566325826e+02 
       2.979269592661e-01       8.910726114949e+02 
       3.011563326024e-01       8.731550973506e+02 
       3.043857067158e-01       8.565939969517e+02 
       3.076150815819e-01       8.411371293168e+02 
       3.108444571769e-01       8.265127474970e+02 
       3.140738334783e-01       8.124459555672e+02 
       3.173032104644e-01       7.986783846205e+02 
       3.205325881144e-01       7.849930912825e+02 
       3.237619664084e-01       7.712136136166e+02 
       3.269913453271e-01       7.572377792666e+02 
       3.302207248522e-01       7.430314797086e+02 
       3.334501049660e-01       7.286298995441e+02 
       3.366794856513e-01       7.141184976284e+02 
       3.399088668920e-01       6.996185097232e+02 
       3.431382486721e-01       6.852639837207e+02 
       3.463676309767e-01       6.711883038117e+02 
       3.495970137909e-01       6.575083198117e+02 
       3.528263971009e-01       6.443264605807e+02 
       3.560557808930e-01       6.317170378937e+02 
       3.592851651542e-01       6.197303890771e+02 
       3.625145498718e-01       6.083747017839e+02 
       3.657439350339e-01       5.976340308493e+02 
       3.689733206285e-01       5.874483229657e+02 
       3.722027066445e-01       5.777459897078e+02 
       3.754320930709e-01       5.684255625090e+02 
       3.786614798971e-01       5.593947327070e+02 
       3.818908671130e-01       5.505671883056e+02 
       3.851202547088e-01       5.418752305845e+02 
       3.883496426748e-01       5.332663856265e+02 
       3.915790310020e-01       5.247070324280e+02 
       3.948084196814e-01       5.161831267262e+02 
       3.980378087043e-01       5.076891853760e+02 
       4.012671980626e-01       4.992347189414e+02 
       4.044965877481e-01       4.908435604301e+02 
       4.077259777530e-01       4.825487237401e+02 
       4.109553680697e-01       4.743900196482e+02 
       4.141847586910e-01       4.664064799134e+02 
       4.174141496097e-01       4.586312213834e+02 
       4.206435408190e-01       4.510856476085e+02 
       4.238729323121e-01       4.437804766505e+02 
       4.271023240827e-01       4.367196741107e+02 
       4.303317161244e-01       4.298959816862e+02 
       4.335611084312e-01       4.233005146430e+02 
       4.367905009972e-01       4.169191529345e+02 
       4.400198938166e-01       4.107346370898e+02 
       4.432492868840e-01       4.047286747020e+02 
       4.464786801938e-01       3.988731768228e+02 
       4.497080737408e-01       3.931436052515e+02 
       4.529374675200e-01       3.875126103758e+02 
       4.561668615264e-01       3.819636155735e+02 
       4.593962557553e-01       3.764790585821e+02 
       4.626256502018e-01       3.710568040339e+02 
       4.658550448615e-01       3.656942771761e+02 
       4.690844397300e-01       3.603963283137e+02 
       4.723138348029e-01       3.551664733976e+02 
       4.755432300762e-01       3.500121108018e+02 
       4.787726255456e-01       3.449403682305e+02 
       4.820020212073e-01       3.399585968742e+02 
       4.852314170575e-01       3.350803411064e+02 
       4.884608130923e-01       3.303127597517e+02 
       4.916902093081e-01       3.256661113088e+02 
       4.949196057013e-01       3.211407904118e+02 
       4.981490022686e-01       3.167379167262e+02 
       5.013783990064e-01       3.124491746234e+02 
       5.046077959116e-01       3.082658656030e+02 
       5.078371929810e-01       3.041770456429e+02 
       5.110665902113e-01       3.001740245083e+02 
       5.142959875997e-01       2.962488689385e+02 
       5.175253851430e-01       2.923943291385e+02 
       5.207547828384e-01       2.886037768702e+02 
       5.239841806831e-01       2.848702350119e+02 
       5.272135786744e-01       2.811901187822e+02 
       5.304429768095e-01       2.775576562427e+02 
       5.336723750858e-01       2.739728707921e+02 
       5.369017735009e-01       2.704379079514e+02 
       5.401311720521e-01       2.669558376307e+02 
       5.433605707370e-01       2.635313892046e+02 
       5.465899695533e-01       2.601680258312e+02 
       5.498193684987e-01       2.568654679798e+02 
       5.530487675708e-01       2.536262016346e+02 
       5.562781667675e-01       2.504479945973e+02 
       5.595075660867e-01       2.473299328135e+02 
       5.627369655261e-01       2.442722166540e+02 
       5.659663650837e-01       2.412746274673e+02 
       5.691957647575e-01       2.383366289501e+02 
       5.724251645456e-01       2.354555942650e+02 
       5.756545644460e-01       2.326290276436e+02 
       5.788839644568e-01       2.298525817823e+02 
       5.821133645761e-01       2.271229693772e+02 
       5.853427648023e-01       2.244358674040e+02 
       5.885721651335e-01       2.217901882746e+02 
       5.918015655679e-01       2.191853277833e+02 
       5.950309661040e-01       2.166203599436e+02 
       5.982603667400e-01       2.140945828586e+02 
       6.014897674743e-01       2.116072100964e+02 
       6.047191683055e-01       2.091554451380e+02 
       6.079485692318e-01       2.067394905162e+02 
       6.111779702518e-01       2.043588104447e+02 
       6.144073713641e-01       2.020133314137e+02 
       6.176367725671e-01       1.997050387982e+02 
       6.208661738595e-01       1.974359002346e+02 
       6.240955752398e-01       1.952058119932e+02 
       6.273249767067e-01       1.930136308163e+02 
       6.305543782589e-01       1.908588551310e+02 
       6.337837798950e-01       1.887384811999e+02 
       6.370131816139e-01       1.866520920696e+02 
       6.402425834141e-01       1.845984957306e+02 
       6.434719852945e-01       1.825782797304e+02 
       6.467013872540e-01       1.805905145196e+02 
       6.499307892912e-01       1.786343263360e+02 
       6.531601914051e-01       1.767082321487e+02 
       6.563895935945e-01       1.748101573848e+02 
       6.596189958583e-01       1.729387038254e+02 
       6.628483981954e-01       1.710926967185e+02 
       6.660778006048e-01       1.692723700624e+02 
       6.693072030853e-01       1.674782781905e+02 
       6.725366056361e-01       1.657104013874e+02 
       6.757660082560e-01       1.639689091365e+02 
       6.789954109440e-01       1.622529581994e+02 
       6.822248136993e-01       1.605615269368e+02 
       6.854542165208e-01       1.588938821249e+02 
       6.886836194076e-01       1.572495561416e+02 
       6.919130223589e-01       1.556288174932e+02 
       6.951424253736e-01       1.540319764310e+02 
       6.983718284510e-01       1.524595580585e+02 
       7.016012315901e-01       1.509112106571e+02 
       7.048306347901e-01       1.493855892773e+02 
       7.080600380501e-01       1.478817513040e+02 
       7.112894413694e-01       1.463987718524e+02 
       7.145188447472e-01       1.449359541126e+02 
       7.177482481826e-01       1.434931298383e+02 
       7.209776516748e-01       1.420707232371e+02 
       7.242070552232e-01       1.406682436561e+02 
       7.274364588269e-01       1.392854996496e+02 
       7.306658624853e-01       1.379218894367e+02 
       7.338952661975e-01       1.365763172563e+02 
       7.371246699630e-01       1.352478718352e+02 
       7.403540737809e-01       1.339365310484e+02 
       7.435834776507e-01       1.326425486678e+02 
       7.468128815716e-01       1.313658520486e+02 
       7.500422855430e-01       1.301070438059e+02 
       7.532716895641e-01       1.288657031904e+02 
       7.565010936345e-01       1.276413247877e+02 
       8.262407900562e-01       1.047264272520e+02 
       9.269333175360e-01       8.068273954301e+01 
       1.086725939229e+00       5.597809223717e+01 
       1.339958600726e+00       3.431056205340e+01 
       1.684526623207e+00       1.990913356875e+01 
       2.120651308616e+00       1.141055970792e+01 
       2.669741678070e+00       6.486000653477e+00 
       3.361005641380e+00       3.659559433017e+00 
       4.231255411116e+00       2.050905159389e+00 
       5.326834960846e+00       1.142321867674e+00 
       6.706087896642e+00       6.326956524003e-01 
       8.442464466808e+00       3.486285357201e-01 
       1.062843305543e+01       1.911915072883e-01 
       1.338040446104e+01       1.043941504789e-01 
       1.684493119609e+01       5.676807961684e-02 
       2.120651194268e+01       3.075174887858e-02 
       2.669741678015e+01       1.659792680239e-02 
       3.361005641380e+01       8.927083076959e-03 
